,person_age,person_gender,person_education,person_income,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,credit_score,previous_loan_defaults_on_file,loan_status
366,23.0,0,2,20678.0,1,4375.0,3,9.63,0.21,528,0,1
367,25.0,1,1,60742.0,0,24750.0,0,14.22,0.41,638,0,1
368,23.0,1,1,72805.0,0,24750.0,5,9.33,0.34,655,0,1
369,24.0,0,0,102011.0,0,24500.0,2,13.85,0.24,627,1,0
370,22.0,0,1,20896.0,2,2000.0,1,10.65,0.1,596,0,0
371,24.0,1,2,111283.0,0,24500.0,2,11.46,0.22,694,0,0
372,23.0,1,3,192873.0,2,35000.0,0,7.66,0.18,684,1,0
373,24.0,1,2,193174.0,2,12000.0,3,16.77,0.06,547,0,0
374,25.0,1,2,193249.0,2,12000.0,0,9.63,0.06,586,1,0
375,26.0,1,2,192954.0,0,25000.0,0,12.23,0.13,694,0,0
376,25.0,0,0,152227.0,2,10000.0,2,14.09,0.07,639,0,1
377,25.0,1,2,65399.0,0,24250.0,0,13.98,0.37,663,0,1
378,23.0,1,1,75928.0,0,24250.0,1,10.62,0.32,528,0,1
379,24.0,0,2,21627.0,2,3900.0,5,11.01,0.18,636,0,1
380,25.0,0,1,83235.0,0,24250.0,0,17.56,0.29,603,0,1
381,26.0,0,1,68297.0,0,24250.0,2,14.96,0.36,507,0,1
382,22.0,0,0,89977.0,0,24250.0,5,15.65,0.27,692,0,1
383,24.0,1,3,79510.0,0,24250.0,2,15.7,0.3,604,0,1
384,24.0,1,2,109050.0,0,24250.0,3,12.53,0.22,622,0,0
385,26.0,1,2,94635.0,0,24250.0,4,17.56,0.26,643,0,1
386,23.0,0,1,120966.0,0,24250.0,0,12.87,0.2,565,0,0
387,23.0,0,0,124437.0,0,24250.0,0,15.7,0.19,718,1,0
388,25.0,0,2,193147.0,2,9000.0,1,11.01,0.05,625,1,0
389,25.0,0,2,192914.0,1,15000.0,3,11.14,0.08,614,1,0
390,24.0,1,2,192806.0,2,20000.0,3,16.0,0.1,690,1,0
391,23.0,0,1,193097.0,2,25000.0,1,15.65,0.13,564,1,0
392,26.0,1,3,193082.0,2,13750.0,5,11.01,0.07,579,1,0
393,21.0,1,1,192841.0,2,15250.0,3,15.31,0.08,648,0,0
394,25.0,0,0,193300.0,2,20000.0,3,13.47,0.1,531,1,0
395,22.0,0,3,21205.0,2,4750.0,4,13.85,0.22,658,0,1
396,25.0,1,2,135292.0,0,24250.0,0,11.01,0.18,574,0,0
397,21.0,0,1,21363.0,2,6000.0,3,10.39,0.28,671,0,1
398,25.0,0,1,139035.0,0,24250.0,4,11.36,0.17,633,0,0
399,23.0,0,1,173511.0,0,24250.0,1,11.83,0.14,631,1,0
400,23.0,0,3,345520.0,0,24250.0,1,12.53,0.07,652,1,0
401,22.0,1,2,130762.0,0,24150.0,4,14.96,0.18,683,0,1
402,22.0,1,2,52596.0,0,24000.0,5,13.85,0.46,693,0,1
403,23.0,1,2,57326.0,0,24000.0,3,11.58,0.42,603,0,1
404,24.0,1,1,58262.0,0,24000.0,3,16.29,0.41,522,0,1
405,26.0,1,1,58620.0,0,24000.0,2,11.01,0.41,664,0,1
406,21.0,1,0,55113.0,0,24000.0,1,16.29,0.44,645,0,1
407,25.0,0,2,63361.0,0,24000.0,0,10.74,0.38,592,0,1
408,22.0,1,3,22107.0,2,2250.0,1,15.27,0.1,636,1,0
409,24.0,1,2,57356.0,0,24000.0,0,17.8,0.42,672,0,1
410,22.0,1,2,21790.0,2,1000.0,3,11.36,0.05,686,1,0
411,22.0,1,1,59680.0,0,24000.0,2,17.56,0.4,590,0,1
412,26.0,1,0,72720.0,0,24000.0,0,7.9,0.33,636,0,1
413,25.0,1,1,73024.0,0,24000.0,0,10.99,0.33,580,0,1
414,22.0,0,2,73110.0,0,24000.0,0,7.29,0.33,674,0,1
415,21.0,1,3,72902.0,0,24000.0,2,10.75,0.33,601,0,1
416,26.0,1,1,75416.0,0,24000.0,5,7.9,0.32,620,0,1
417,22.0,0,0,75959.0,0,24000.0,1,14.84,0.32,642,0,1
418,26.0,0,3,79222.0,0,24000.0,5,11.01,0.3,616,0,1
419,22.0,1,3,21824.0,2,4975.0,1,11.01,0.23,588,0,1
420,23.0,0,1,71875.0,0,24000.0,5,19.69,0.33,585,0,1
421,23.0,0,2,80313.0,0,24000.0,3,11.01,0.3,632,0,1
422,24.0,0,1,72647.0,0,24000.0,3,14.96,0.33,556,0,1
423,25.0,0,2,80492.0,0,24000.0,1,6.99,0.3,602,0,1
424,22.0,0,1,75646.0,0,24000.0,0,16.45,0.32,639,0,1
425,24.0,0,3,85223.0,0,24000.0,1,10.99,0.28,603,0,1
426,23.0,0,3,89735.0,0,24000.0,5,10.99,0.27,689,0,1
427,22.0,0,1,22364.0,1,3000.0,0,7.9,0.13,672,0,1
428,22.0,1,0,90780.0,0,24000.0,1,12.69,0.26,499,0,1
429,24.0,0,2,90889.0,0,24000.0,2,10.37,0.26,643,0,1
430,24.0,0,2,90911.0,0,24000.0,4,11.01,0.26,589,0,1
431,26.0,0,0,83953.0,0,24000.0,5,15.83,0.29,646,0,1
432,23.0,0,3,94644.0,0,24000.0,0,13.92,0.25,613,0,1
433,22.0,1,1,22616.0,1,2000.0,3,11.49,0.09,567,0,0
434,24.0,1,2,96989.0,0,24000.0,2,10.25,0.25,603,0,0
435,22.0,1,3,22867.0,1,3500.0,4,7.49,0.15,647,0,1
436,23.0,1,0,22583.0,1,4000.0,1,5.99,0.18,645,0,1
437,23.0,1,2,90900.0,0,24000.0,0,12.92,0.26,672,0,1
438,26.0,1,0,107641.0,0,24000.0,0,11.58,0.22,648,0,0
439,25.0,0,1,114870.0,0,24000.0,1,8.9,0.21,653,0,0
440,22.0,0,2,100479.0,0,24000.0,5,19.69,0.24,590,0,1
441,25.0,1,0,114958.0,0,24000.0,3,6.54,0.21,704,1,0
442,21.0,1,0,22882.0,1,4900.0,4,14.54,0.21,674,0,1
443,21.0,1,2,22392.0,1,5000.0,1,11.11,0.22,594,0,1
444,26.0,1,1,120498.0,0,24000.0,0,12.73,0.2,626,0,0
445,24.0,1,0,132873.0,0,24000.0,3,15.62,0.18,701,1,0
446,24.0,0,3,22635.0,1,6250.0,4,6.54,0.28,602,0,1
447,22.0,1,3,118299.0,0,24000.0,5,11.01,0.2,503,0,1
448,26.0,1,3,125665.0,0,24000.0,5,20.0,0.19,657,0,1
449,22.0,1,1,144904.0,0,24000.0,1,9.91,0.17,638,0,0
450,24.0,1,2,144882.0,0,24000.0,3,12.69,0.17,646,1,0
451,26.0,0,3,130649.0,0,24000.0,1,20.0,0.18,678,0,1
452,24.0,0,0,149622.0,0,24000.0,0,16.49,0.16,684,1,0
453,23.0,0,2,22957.0,2,2500.0,2,15.95,0.11,594,0,1
454,24.0,0,0,157225.0,0,24000.0,5,11.49,0.15,538,1,0
455,25.0,1,2,163004.0,0,24000.0,0,10.99,0.15,662,0,0
456,24.0,0,1,163035.0,0,24000.0,4,13.79,0.15,636,1,0
457,23.0,0,0,138731.0,0,24000.0,2,20.0,0.17,613,0,1
458,23.0,1,3,180804.0,0,24000.0,1,7.49,0.13,573,1,0
459,23.0,0,0,166378.0,0,24000.0,5,16.0,0.14,714,0,1
460,24.0,0,3,22684.0,1,13000.0,0,7.88,0.57,640,0,1
461,21.0,0,2,22366.0,1,6250.0,3,10.62,0.28,637,0,1
462,26.0,1,1,187161.0,0,24000.0,5,10.99,0.13,633,1,0
463,26.0,0,2,178439.0,0,24000.0,1,18.3,0.13,615,0,1
464,26.0,0,2,204962.0,0,24000.0,5,11.01,0.12,552,1,0
465,21.0,0,2,22673.0,1,2500.0,0,11.36,0.11,670,1,0
466,24.0,0,3,53633.0,0,23975.0,4,11.01,0.45,678,0,1
467,23.0,1,0,144983.0,0,23750.0,2,13.47,0.16,676,0,0
468,24.0,1,1,67032.0,0,23600.0,0,11.89,0.35,624,0,1
469,24.0,0,1,22664.0,2,10000.0,5,12.18,0.44,649,0,1
470,25.0,0,1,123299.0,0,23600.0,5,13.49,0.19,555,1,0
471,23.0,1,3,91275.0,0,23575.0,0,14.5,0.26,613,0,1
472,22.0,0,2,22564.0,1,4000.0,2,11.01,0.18,684,0,1
473,22.0,0,2,22786.0,1,5400.0,2,15.31,0.24,647,0,1
474,25.0,0,1,22450.0,2,4000.0,2,11.01,0.18,580,0,1
475,21.0,1,2,22666.0,1,3375.0,3,11.01,0.15,630,0,1
476,22.0,0,2,81701.0,0,23400.0,3,7.49,0.29,589,0,1
477,22.0,0,1,52984.0,0,23000.0,0,11.01,0.43,621,0,1
478,25.0,1,0,68579.0,0,23000.0,1,11.01,0.34,665,0,1
479,23.0,1,2,73014.0,0,23000.0,3,12.18,0.32,668,0,1
480,24.0,1,2,22608.0,2,1200.0,3,11.34,0.05,615,1,0
481,25.0,1,1,76932.0,0,23000.0,1,9.91,0.3,604,0,1
482,24.0,0,1,78955.0,0,23000.0,4,11.99,0.29,620,0,1
483,23.0,0,0,82567.0,0,23000.0,1,9.62,0.28,558,0,1
484,22.0,0,2,22466.0,1,3000.0,5,9.96,0.13,603,0,1
485,25.0,0,2,97251.0,0,23000.0,3,11.01,0.24,683,1,0
486,24.0,0,3,106607.0,0,23000.0,3,14.54,0.22,641,0,1
487,22.0,0,2,71385.0,0,22750.0,2,11.36,0.32,521,0,1
488,23.0,1,2,84865.0,0,22500.0,5,14.27,0.27,655,0,1
489,24.0,0,2,22789.0,1,3000.0,4,11.99,0.13,663,0,1
490,26.0,1,2,84801.0,0,22500.0,1,18.99,0.27,605,0,1
491,24.0,0,2,88421.0,0,22400.0,3,16.7,0.25,708,0,1
492,24.0,0,1,23071.0,2,5000.0,0,9.32,0.22,571,0,1
493,23.0,0,2,43042.0,0,22250.0,5,12.69,0.52,678,0,1
494,25.0,1,1,53119.0,0,22000.0,4,13.11,0.41,597,0,1
495,25.0,0,2,63311.0,0,22000.0,0,10.74,0.35,689,0,1
496,21.0,0,2,23597.0,2,4200.0,0,14.11,0.18,675,0,1
497,22.0,1,1,69308.0,0,22000.0,1,9.63,0.32,591,0,1
498,25.0,1,1,70598.0,0,22000.0,2,14.65,0.31,616,0,1
499,23.0,1,1,73044.0,0,22000.0,5,10.25,0.3,640,0,1
500,24.0,0,2,73043.0,0,22000.0,3,14.26,0.3,593,0,1
501,25.0,1,2,23627.0,2,3000.0,1,9.91,0.13,649,0,1
502,26.0,0,2,68198.0,0,22000.0,2,17.19,0.32,645,0,1
503,22.0,1,1,85089.0,0,22000.0,1,11.36,0.26,537,0,1
504,22.0,1,2,80358.0,0,22000.0,1,11.01,0.27,635,0,1
505,23.0,1,2,90025.0,0,22000.0,5,10.59,0.24,640,1,0
506,24.0,1,0,93232.0,0,22000.0,1,9.25,0.24,625,0,0
507,22.0,1,0,23497.0,1,3625.0,2,8.49,0.15,557,0,1
508,26.0,0,3,93314.0,0,22000.0,3,6.54,0.24,643,0,0
509,21.0,1,3,23543.0,1,6000.0,2,8.49,0.25,631,0,1
510,24.0,0,2,97038.0,0,22000.0,2,11.01,0.23,653,1,0
511,26.0,1,3,100246.0,0,22000.0,3,12.69,0.22,623,1,0
512,24.0,1,2,23667.0,1,7400.0,2,13.85,0.31,662,0,1
513,25.0,0,3,23719.0,1,4000.0,5,7.4,0.17,667,0,1
514,23.0,0,1,101575.0,0,22000.0,5,11.71,0.22,586,0,0
515,25.0,1,0,94168.0,0,22000.0,0,11.48,0.23,719,0,1
516,25.0,0,0,99394.0,0,22000.0,1,17.51,0.22,646,0,1
517,21.0,0,1,23504.0,2,3500.0,5,14.61,0.15,646,0,1
518,23.0,0,2,120500.0,0,22000.0,5,7.88,0.18,646,0,0
519,23.0,1,2,133195.0,0,22000.0,0,11.01,0.17,643,1,0
520,22.0,0,2,24148.0,2,4950.0,0,11.71,0.2,594,0,1
521,25.0,0,2,69353.0,0,21700.0,0,11.99,0.31,664,0,1
522,24.0,0,1,65946.0,0,21600.0,3,13.49,0.33,605,0,1
523,23.0,1,1,68677.0,0,21600.0,2,20.0,0.31,646,0,1
524,26.0,1,3,76687.0,0,21600.0,5,14.35,0.28,655,0,1
525,22.0,1,2,99087.0,0,21600.0,0,13.61,0.22,597,0,0
526,22.0,0,1,94523.0,0,21600.0,5,11.26,0.23,679,0,1
527,22.0,1,1,24092.0,1,2400.0,3,10.59,0.1,654,0,0
528,24.0,1,2,135365.0,0,21600.0,2,7.9,0.16,556,0,0
529,24.0,0,3,24420.0,2,7000.0,4,5.99,0.29,694,0,1
530,25.0,0,1,23948.0,1,3000.0,1,11.99,0.13,587,0,1
531,24.0,1,3,71718.0,0,21500.0,2,16.89,0.3,620,0,1
532,24.0,1,0,84999.0,0,21500.0,4,9.99,0.25,701,0,1
533,24.0,1,1,140396.0,0,21500.0,1,15.33,0.15,572,1,0
534,25.0,0,1,73404.0,0,21450.0,1,7.29,0.29,671,0,1
535,22.0,0,1,38473.0,0,21250.0,5,12.42,0.55,599,0,1
536,25.0,0,3,57546.0,0,21250.0,3,10.99,0.37,610,0,1
537,25.0,0,2,62422.0,0,21250.0,3,6.91,0.34,588,0,1
538,22.0,0,2,23993.0,2,5000.0,5,14.17,0.21,691,0,1
539,22.0,0,1,64732.0,0,21250.0,2,10.25,0.33,645,0,1
540,26.0,0,3,23955.0,1,9250.0,1,11.01,0.39,618,0,1
541,24.0,0,2,68154.0,0,21250.0,3,15.95,0.31,672,0,1
542,24.0,1,3,79138.0,0,21250.0,1,15.95,0.27,650,0,1
543,21.0,0,1,42536.0,0,21000.0,3,12.53,0.49,687,0,1
544,22.0,0,3,23888.0,2,1400.0,4,14.91,0.06,535,0,1
545,23.0,0,3,24013.0,2,3000.0,2,11.01,0.12,604,0,1
546,26.0,1,2,48929.0,0,21000.0,2,6.54,0.43,601,0,1
547,25.0,1,3,24121.0,1,1000.0,3,11.01,0.04,612,1,0
548,26.0,0,2,51379.0,0,21000.0,2,17.26,0.41,666,0,1
549,23.0,0,1,76364.0,0,21000.0,2,11.36,0.27,645,0,1
550,26.0,0,2,24297.0,2,4000.0,3,7.51,0.16,678,0,1
551,22.0,1,2,71599.0,0,21000.0,0,10.71,0.29,644,0,1
552,22.0,0,3,85496.0,0,21000.0,0,13.98,0.25,614,1,0
553,26.0,1,3,79163.0,0,21000.0,5,14.09,0.27,627,0,1
554,22.0,0,0,90944.0,0,21000.0,1,10.0,0.23,523,1,0
555,22.0,1,0,23973.0,2,5000.0,2,15.33,0.21,571,0,1
556,25.0,1,1,75181.0,0,21000.0,2,16.32,0.28,546,0,1
557,24.0,1,3,95767.0,0,21000.0,4,7.9,0.22,640,0,0
558,23.0,1,0,96788.0,0,21000.0,2,11.99,0.22,648,1,0
559,24.0,0,1,101708.0,0,21000.0,2,10.75,0.21,593,0,0
560,26.0,0,3,103023.0,0,21000.0,4,13.92,0.2,658,1,0
561,22.0,0,2,113027.0,0,21000.0,1,9.91,0.19,701,0,0
562,26.0,1,2,98366.0,0,21000.0,1,16.95,0.21,702,0,1
563,26.0,0,3,117668.0,0,21000.0,1,7.9,0.18,711,1,0
564,26.0,0,2,117297.0,0,21000.0,1,11.01,0.18,570,1,0
565,25.0,1,3,120885.0,0,21000.0,0,16.49,0.17,637,0,1
566,26.0,1,3,24183.0,3,7500.0,0,11.97,0.31,621,0,1
567,21.0,0,1,23664.0,2,6250.0,5,6.17,0.26,637,0,1
568,26.0,0,3,150692.0,0,21000.0,4,8.9,0.14,534,0,0
569,25.0,1,1,151100.0,0,21000.0,1,12.99,0.14,577,1,0
570,23.0,0,2,99197.0,0,20900.0,0,12.69,0.21,638,0,0
571,21.0,1,3,24468.0,2,15000.0,1,9.64,0.61,548,0,1
572,26.0,1,1,61015.0,0,20500.0,3,7.49,0.34,676,0,1
573,23.0,0,3,84845.0,0,20500.0,1,13.16,0.24,641,0,0
574,22.0,1,3,24872.0,1,2100.0,1,8.38,0.08,630,1,0
576,23.0,0,2,65613.0,0,20375.0,0,7.49,0.31,518,0,1
577,26.0,0,1,32325.0,0,20050.0,1,9.76,0.62,652,0,1
578,24.0,1,3,40881.0,0,20000.0,5,10.99,0.49,600,0,1
579,23.0,0,3,24766.0,1,5000.0,0,11.71,0.2,649,0,0
580,22.0,1,3,24995.0,1,9250.0,0,10.65,0.37,576,1,0
581,24.0,0,0,43287.0,0,20000.0,2,12.53,0.46,600,0,1
582,25.0,0,2,46375.0,0,20000.0,2,14.59,0.43,654,0,1
583,23.0,1,1,39416.0,0,20000.0,5,12.61,0.51,593,0,1
584,25.0,0,3,46636.0,0,20000.0,2,13.11,0.43,614,0,1
585,23.0,0,3,25168.0,2,6400.0,2,10.65,0.25,638,0,0
586,25.0,0,2,47473.0,0,20000.0,0,11.22,0.42,633,0,1
587,23.0,1,1,40632.0,0,20000.0,1,16.0,0.49,649,0,1
588,25.0,1,3,41468.0,0,20000.0,4,8.88,0.48,591,0,1
589,24.0,0,1,48897.0,0,20000.0,0,12.53,0.41,656,0,1
590,21.0,0,2,44226.0,0,20000.0,2,11.01,0.45,637,0,1
591,26.0,0,2,25012.0,2,4800.0,2,5.99,0.19,682,1,0
592,25.0,0,3,51210.0,0,20000.0,1,13.47,0.39,645,0,1
593,22.0,0,1,51305.0,0,20000.0,3,6.99,0.39,602,0,1
594,25.0,0,2,25295.0,1,5650.0,0,15.99,0.22,637,1,0
595,23.0,1,3,24930.0,2,3625.0,1,11.01,0.15,662,1,0
596,22.0,0,1,45716.0,0,20000.0,5,16.69,0.44,447,0,1
597,25.0,0,2,46683.0,0,20000.0,2,11.11,0.43,636,0,1
598,22.0,1,3,54870.0,0,20000.0,1,7.9,0.36,631,0,1
599,23.0,0,3,55291.0,0,20000.0,0,10.25,0.36,632,0,1
600,24.0,1,1,54919.0,0,20000.0,2,11.01,0.36,670,0,1
601,23.0,1,2,25141.0,1,1200.0,2,7.49,0.05,700,0,0
602,22.0,0,1,54899.0,0,20000.0,5,13.92,0.36,650,0,1
603,24.0,0,3,47903.0,0,20000.0,2,14.74,0.42,665,0,1
604,24.0,0,3,56744.0,0,20000.0,1,10.62,0.35,582,0,1
605,22.0,0,3,58440.0,0,20000.0,3,10.65,0.34,656,0,1
606,22.0,1,3,51628.0,0,20000.0,0,12.99,0.39,635,0,1
607,22.0,0,1,58859.0,0,20000.0,3,11.36,0.34,672,0,1
608,22.0,1,3,24521.0,1,7500.0,1,5.79,0.31,612,1,0
609,23.0,1,0,60235.0,0,20000.0,1,6.54,0.33,615,0,1
610,25.0,1,0,25654.0,2,4000.0,3,5.79,0.16,725,0,0
611,25.0,1,2,61114.0,0,20000.0,5,7.49,0.33,639,0,1
612,25.0,1,2,60990.0,0,20000.0,1,13.43,0.33,691,0,1
613,22.0,1,2,61072.0,0,20000.0,5,13.22,0.33,681,0,1
614,22.0,0,3,25229.0,1,5000.0,3,14.72,0.2,604,1,0
615,22.0,1,3,53980.0,0,20000.0,1,15.68,0.37,688,0,1
616,24.0,0,2,61918.0,0,20000.0,2,11.01,0.32,672,0,1
617,25.0,1,2,62299.0,0,20000.0,4,11.48,0.32,680,0,1
618,24.0,0,0,62192.0,0,20000.0,3,10.38,0.32,640,0,1
619,22.0,0,2,62045.0,0,20000.0,1,12.53,0.32,629,0,1
620,22.0,0,2,62350.0,0,20000.0,1,13.47,0.32,677,0,1
621,24.0,1,3,62508.0,0,20000.0,3,12.21,0.32,571,0,1
622,25.0,0,1,63607.0,0,20000.0,3,10.99,0.31,647,0,1
623,25.0,0,3,63921.0,0,20000.0,1,11.36,0.31,568,0,1
624,22.0,0,2,56273.0,0,20000.0,5,16.0,0.36,700,0,1
625,26.0,0,2,24569.0,2,1500.0,0,7.74,0.06,570,1,0
626,24.0,0,1,63481.0,0,20000.0,1,15.65,0.32,633,0,1
627,25.0,0,1,56451.0,0,20000.0,5,11.78,0.35,646,0,1
628,24.0,1,3,63897.0,0,20000.0,4,11.01,0.31,614,0,1
629,22.0,1,1,57193.0,0,20000.0,2,16.77,0.35,532,0,1
630,22.0,0,3,65874.0,0,20000.0,1,9.91,0.3,617,0,1
631,23.0,1,3,58705.0,0,20000.0,2,15.65,0.34,603,0,1
632,23.0,0,1,58236.0,0,20000.0,2,14.96,0.34,588,0,1
633,23.0,0,3,65738.0,0,20000.0,3,11.83,0.3,668,0,1
634,24.0,0,1,59765.0,0,20000.0,2,11.66,0.33,643,0,1
635,26.0,0,1,67019.0,0,20000.0,1,12.18,0.3,639,0,1
636,24.0,1,3,67265.0,0,20000.0,4,6.91,0.3,525,0,1
637,25.0,0,2,66906.0,0,20000.0,5,6.91,0.3,666,0,1
638,26.0,1,3,59603.0,0,20000.0,4,19.79,0.34,642,0,1
639,25.0,0,1,67174.0,0,20000.0,3,9.88,0.3,646,0,1
640,22.0,1,3,24993.0,2,16600.0,0,9.76,0.66,634,1,0
641,23.0,0,3,66844.0,0,20000.0,5,12.53,0.3,655,0,1
642,25.0,1,3,67482.0,0,20000.0,3,11.01,0.3,682,0,1
643,23.0,0,1,24853.0,2,7125.0,0,6.99,0.29,631,1,0
644,23.0,0,0,69387.0,0,20000.0,1,16.89,0.29,600,0,1
645,22.0,1,1,62379.0,0,20000.0,0,17.49,0.32,641,0,1
646,23.0,0,2,24853.0,2,2500.0,1,16.82,0.1,524,1,0
647,26.0,0,3,24751.0,2,3600.0,4,11.01,0.15,669,1,0
648,22.0,1,3,70529.0,0,20000.0,5,13.11,0.28,593,0,1
649,23.0,1,3,71255.0,0,20000.0,5,7.66,0.28,654,0,1
650,26.0,0,0,71761.0,0,20000.0,2,6.17,0.28,665,0,1
651,26.0,0,2,64550.0,0,20000.0,0,16.35,0.31,649,0,1
652,23.0,1,2,72969.0,0,20000.0,2,7.9,0.27,579,0,1
653,24.0,1,2,66060.0,0,20000.0,3,16.49,0.3,671,0,1
654,21.0,0,2,25666.0,1,3550.0,3,11.01,0.14,693,1,0
655,26.0,0,3,25229.0,2,7000.0,4,8.0,0.28,626,1,0
656,24.0,1,0,72762.0,0,20000.0,0,10.99,0.27,677,0,1
657,24.0,0,0,25451.0,1,7750.0,3,6.91,0.3,594,0,0
658,25.0,1,2,65742.0,0,20000.0,0,8.88,0.3,592,0,1
659,24.0,0,2,73352.0,0,20000.0,3,11.01,0.27,583,0,1
660,23.0,0,0,65733.0,0,20000.0,5,14.84,0.3,592,0,1
661,23.0,0,3,65802.0,0,20000.0,0,11.12,0.3,628,0,1
662,22.0,0,2,72562.0,0,20000.0,1,7.88,0.28,567,0,1
663,25.0,1,3,73028.0,0,20000.0,1,11.01,0.27,654,0,1
664,22.0,0,3,25537.0,2,6000.0,1,15.99,0.23,623,0,0
665,24.0,0,3,25526.0,2,5500.0,5,10.99,0.22,661,1,0
666,25.0,0,2,73266.0,0,20000.0,1,11.01,0.27,658,0,1
667,25.0,0,1,65555.0,0,20000.0,0,15.65,0.31,667,0,1
668,24.0,1,1,65678.0,0,20000.0,0,17.04,0.3,602,0,1
669,23.0,1,2,73286.0,0,20000.0,1,12.21,0.27,687,0,1
670,21.0,0,3,25416.0,1,1275.0,1,15.23,0.05,626,1,0
671,25.0,1,1,65967.0,0,20000.0,5,14.11,0.3,662,0,1
672,24.0,1,1,73202.0,0,20000.0,0,11.14,0.27,536,0,1
673,21.0,0,3,25710.0,1,2400.0,2,11.49,0.09,623,0,0
674,24.0,1,2,73058.0,0,20000.0,0,13.87,0.27,647,0,1
675,26.0,0,1,72650.0,0,20000.0,4,10.08,0.28,606,0,1
676,23.0,0,1,66301.0,0,20000.0,0,16.7,0.3,645,0,1
677,24.0,0,1,66951.0,0,20000.0,3,18.64,0.3,632,0,1
678,24.0,1,2,73899.0,0,20000.0,4,12.18,0.27,634,0,1
679,22.0,0,1,25644.0,1,3800.0,5,11.01,0.15,645,0,0
680,25.0,1,1,75578.0,0,20000.0,2,6.54,0.26,574,0,1
681,24.0,0,1,68349.0,0,20000.0,1,14.61,0.29,576,0,1
682,21.0,1,2,68120.0,0,20000.0,3,17.39,0.29,664,0,1
683,24.0,0,1,75484.0,0,20000.0,4,11.12,0.26,562,0,1
684,25.0,1,2,75802.0,0,20000.0,3,11.48,0.26,637,0,1
685,25.0,1,0,76733.0,0,20000.0,2,12.42,0.26,656,0,1
686,26.0,0,2,70484.0,0,20000.0,5,10.25,0.28,590,0,1
687,23.0,1,2,78886.0,0,20000.0,2,10.65,0.25,653,0,1
688,24.0,1,3,25992.0,1,5000.0,0,16.29,0.19,612,0,0
689,23.0,1,2,79348.0,0,20000.0,2,10.37,0.25,703,0,1
690,23.0,0,2,78597.0,0,20000.0,3,11.49,0.25,596,0,1
691,24.0,0,1,26216.0,1,10000.0,3,10.59,0.38,586,1,0
692,25.0,0,0,26133.0,1,5375.0,3,13.49,0.21,650,1,0
693,26.0,1,2,71856.0,0,20000.0,0,11.01,0.28,610,0,1
694,23.0,0,0,72259.0,0,20000.0,1,12.29,0.28,650,0,1
695,21.0,1,2,25869.0,2,3500.0,5,17.27,0.14,579,0,1
696,26.0,0,3,79098.0,0,20000.0,5,11.99,0.25,534,0,1
697,25.0,1,3,71754.0,0,20000.0,0,14.84,0.28,540,0,1
698,23.0,0,1,71688.0,0,20000.0,5,10.83,0.28,584,0,1
699,23.0,1,3,79539.0,0,20000.0,5,13.22,0.25,584,0,1
700,22.0,1,1,81282.0,0,20000.0,1,12.18,0.25,639,0,0
701,23.0,0,2,81580.0,0,20000.0,2,11.11,0.25,607,1,0
702,24.0,1,0,81639.0,0,20000.0,4,13.48,0.24,681,0,0
703,26.0,0,1,82432.0,0,20000.0,1,10.75,0.24,710,0,0
704,25.0,0,1,82737.0,0,20000.0,0,12.53,0.24,634,1,0
705,24.0,0,1,75890.0,0,20000.0,5,14.84,0.26,595,0,1
706,23.0,0,2,84428.0,0,20000.0,3,17.74,0.24,707,1,0
707,25.0,0,2,85061.0,0,20000.0,4,9.99,0.24,627,1,0
708,22.0,0,2,84791.0,0,20000.0,0,6.91,0.24,592,1,0
709,25.0,1,2,77982.0,0,20000.0,4,11.01,0.26,699,0,1
710,25.0,0,1,86325.0,0,20000.0,0,14.09,0.23,566,1,0
711,22.0,0,1,26244.0,2,3000.0,5,11.49,0.11,667,1,0
712,23.0,1,1,86183.0,0,20000.0,1,14.09,0.23,638,0,0
713,23.0,1,3,67625.0,0,20000.0,2,15.2,0.3,620,0,1
714,24.0,0,1,87261.0,0,20000.0,2,11.83,0.23,667,1,0
715,24.0,1,2,25826.0,3,6000.0,0,12.21,0.23,655,0,0
716,23.0,0,3,80180.0,0,20000.0,3,14.11,0.25,666,0,1
717,22.0,0,1,80179.0,0,20000.0,5,14.42,0.25,655,0,1
718,24.0,0,1,87458.0,0,20000.0,4,14.74,0.23,604,1,0
719,24.0,1,0,89922.0,0,20000.0,4,12.69,0.22,672,1,0
720,22.0,1,2,26137.0,2,1625.0,5,16.89,0.06,596,0,1
721,25.0,0,1,91179.0,0,20000.0,5,11.01,0.22,658,1,0
722,21.0,0,3,26112.0,2,4500.0,4,11.01,0.17,608,0,1
723,25.0,0,2,26559.0,2,8500.0,3,9.63,0.32,686,1,0
724,24.0,1,3,91001.0,0,20000.0,4,8.88,0.22,687,0,0
725,26.0,1,2,90978.0,0,20000.0,2,6.91,0.22,652,1,0
726,26.0,1,2,90805.0,0,20000.0,1,11.01,0.22,603,0,0
727,25.0,1,3,91130.0,0,20000.0,0,10.38,0.22,622,1,0
728,22.0,0,1,83759.0,0,20000.0,5,10.99,0.24,660,0,1
729,22.0,0,0,91033.0,0,20000.0,3,11.01,0.22,572,1,0
730,21.0,1,2,26887.0,2,7575.0,0,11.01,0.28,641,1,0
731,26.0,1,2,26792.0,1,5200.0,1,12.42,0.19,674,0,0
732,24.0,0,2,83573.0,0,20000.0,4,14.82,0.24,693,0,1
